	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.28866110553716	129.88448	0.055804478380338196	0
1	CO2	l	127.25131127415374	217.23123	0.023213677868625382	0
2	CO2	l	127.21598803330153	1209.0084	0.019037263422148953	0
3	Ethanol	l	60.2639758947862	284.04916	0.02201981219610616	0
4	Ethanol	l	60.016150730948425	306.37592	0.02185734817970797	0
5	Alanine	l	53.46466209662941	183.69743	0.02987650230863892	0
6	Alanine	l	53.40575494035767	152.89043	0.043266168687750906	0
7	Alanine	l	53.236344096364945	203.25534	0.048328507515464025	0
8	Alanine	l	53.20922508699937	90.300644	0.4415008219536105	0
9	Alanine	l	53.19495550355634	38.042084	0.007189625617854745	0
10	Alanine	l	53.046427365973386	170.12242	0.0	0
11	Acetate	l	25.977358207161217	501.85095	0.025700927194748147	0
12	Acetate	l	25.630821780766496	496.93546	0.03365992004214036	0
13	Lactate	l	22.87951059639977	223.51717	0.020623600524800167	0
14	Lactate	l	22.634080986236285	210.32245	0.02693545377886153	0
15	Ethanol	l	18.9674414582162	1141.3928	0.020663804476328096	0
16	Alanine	l	18.735761853113814	1152.5353	0.025115827690797232	0
