	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	74.13665956728693	55.563744	0.03888437363622188	0
1	Mannitol	l	73.9328261707789	506.38364	0.02380404758463328	0
2	Mannitol	l	73.84911235134723	487.72134	0.026331182108492612	0
3	Mannitol	l	73.79439340671598	59.683926	0.010710050568860652	0
4	Mannitol	l	73.72585945272488	493.50305	0.0226199146777617	0
5	Mannitol	l	73.64830813283106	952.5283	0.03699984964609371	0
6	Mannitol	l	73.57634821051363	381.30792	0.026837470278820774	0
7	Mannitol	l	73.50822575072732	56.46598	0.010104108075410068	0
8	Mannitol	l	73.45181979768472	653.2966	0.0264154532993075	0
9	Mannitol	l	73.36832980102557	790.35925	0.026029468449905835	0
10	Mannitol	l	73.17600450021558	131.64775	0.027043759876505646	0
11	Mannitol	l	72.37340259703291	230.41576	0.03044161995393324	0
12	Mannitol	l	72.1817489312609	1286.0967	0.029686639513982982	0
13	Mannitol	l	72.09752006046085	943.1871	0.03104248819397526	0
14	Mannitol	l	71.97430158915029	821.2115	0.02807334280399232	0
15	Mannitol	l	71.88992128185589	897.42334	0.03166806967877278	0
16	Mannitol	l	71.69603059445774	98.79354	0.022857558630960284	0
17	Mannitol	l	66.07067479462395	2907.3713	0.02528537209229853	0
18	Mannitol	l	66.00721308028335	6.249296	1.5242530366776919e-06	0
19	Mannitol	l	65.94912171143622	101.42285	0.0084510963800426	0
20	Mannitol	l	65.79831595360699	2678.1829	0.02556692489793022	0
21	Mannitol	l	65.73844945573865	59.12729	0.0	0
22	Alanine	l	53.45157014352637	98.51838	0.015760967471578624	0
23	AlanineIgnore	l	53.395370850062875	76.07758	0.025098746729497634	0
24	Alanine	l	53.22319764906183	78.486626	0.06049491274015395	0
