	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	74.13564481510403	152.86171	0.02388008332428626	0
1	Mannitol	l	73.9870761586694	754.31744	0.0009306491246547921	0
2	Mannitol	l	73.94310481460005	1749.4219	0.020069697220890248	0
3	Mannitol	l	73.90637699438545	199.7397	1.4901687563906307e-06	0
4	Mannitol	l	73.85994294745436	1498.2336	0.02257984759958731	0
5	Mannitol	l	73.82238167749415	0.05	0.1697493211590313	0
6	Mannitol	l	73.7782343843094	0.05	0.253162513108947	0
7	Mannitol	l	73.73545687366303	1626.0212	0.02145502057720705	0
8	Mannitol	l	73.65925153710558	2878.8071	0.03191221618899931	0
9	Mannitol	l	73.58641287733161	1391.8748	0.018499938977612373	0
10	Mannitol	l	73.55525263636434	0.7334314	6.037055300112115e-10	0
11	Mannitol	l	73.51298695465695	0.05	0.2190779801888425	0
12	Mannitol	l	73.46257524522855	2077.96	0.023512100483685572	0
13	Mannitol	l	73.4205570587518	183.25658	2.6402926323498832e-05	0
14	Mannitol	l	73.37926246036292	2639.0752	0.01947477666891473	0
15	Mannitol	l	73.18594318014962	452.75018	0.021519490839551736	0
16	Mannitol	l	72.3833421045403	780.53174	0.02460336098550897	0
17	Mannitol	l	72.19195627823134	4066.288	0.026649746175053224	0
18	Mannitol	l	72.10803160897319	2955.7039	0.024664256850712718	0
19	Mannitol	l	71.98334329894391	2504.1614	0.026170900571116817	0
20	Mannitol	l	71.90003806408725	2697.9192	0.025106775800452397	0
21	Mannitol	l	71.70456122673448	376.01627	0.01832996807505083	0
22	Mannitol	l	66.05913913089088	7536.902	0.02532615650079606	0
23	Mannitol	l	65.98371077564889	175.94403	2.0671109268732835e-10	0
24	Mannitol	l	65.95133542056632	33.014015	4.549123957531265e-07	0
25	Mannitol	l	65.92172728008859	1251.9641	0.0013462978635629952	0
26	Mannitol	l	65.89140458742071	129.98592	0.0	0
27	Mannitol	l	65.85655565264213	66.05299	0.0003655023513715605	0
28	Mannitol	l	65.78698323368695	6909.165	0.025592543111770283	0
