	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.29725060058266	133.7203	0.05764053624272947	0
1	CO2	l	127.25235333757468	235.3156	0.022855361099828997	0
2	CO2	l	127.21752845354644	1157.0598	0.01890886757709609	0
3	Ethanol	l	60.26503838542237	262.36935	0.02087429606874025	0
4	Ethanol	l	60.0179446063039	293.5956	0.022696540047093094	0
5	Alanine	l	53.46747104228541	167.67108	0.03008002316528291	0
6	Alanine	l	53.4086890599763	163.66977	0.04560719725043327	0
7	Alanine	l	53.278465646132105	46.29237	0.0066438946574578495	0
8	Alanine	l	53.233304043374574	204.1745	0.16551905179832715	0
9	Acetate	l	25.978725093000577	479.0426	0.02748447508346885	0
10	Acetate	l	25.63215199086582	478.5465	0.03260255085686481	0
11	Lactate	l	22.885220089536773	177.09222	0.0	0
12	Lactate	l	22.637881890130245	204.77678	0.028598927266301644	0
13	Ethanol	l	18.968886480089708	1130.2732	0.02063598527263366	0
14	Alanine	l	18.73647828259402	1120.7354	0.026276830760650682	0
