	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	73.94957604320362	708.1626	0.01902826149620296	0
1	Mannitol	l	73.86602491178942	620.88654	0.02248878225992712	0
2	Mannitol	l	73.74125401363483	641.86304	0.020626547568497244	0
3	Mannitol	l	73.66573296591307	1267.6008	0.033451626817907254	0
4	Mannitol	l	73.59384062111229	575.95685	0.020538405650569302	0
5	Mannitol	l	73.52858835916066	119.13774	0.012515505132995486	0
6	Mannitol	l	73.46864993965863	890.1911	0.025138865896991547	0
7	Mannitol	l	73.42483474566421	0.050000068	0.06333788405677865	0
8	Mannitol	l	73.38529312950146	1130.2703	0.022399945882767724	0
9	Mannitol	l	73.1928802755169	185.01015	0.037513143279511496	0
10	Mannitol	l	72.3909562464136	376.48538	0.020346867123009815	0
11	Mannitol	l	72.19745897261663	1720.7988	0.027363552493881116	0
12	Mannitol	l	72.11412317563142	1214.3319	0.02844548321434104	0
13	Mannitol	l	71.98853286078062	1109.869	0.02708024384298824	0
14	Mannitol	l	71.90607454351684	1239.5287	0.028296482160101277	0
15	Mannitol	l	71.71341827309723	138.39859	0.04699027601958505	0
16	Mannitol	l	66.13124622910684	185.1398	0.0029355862370152863	0
17	Mannitol	l	66.05940616017784	3326.4512	0.02557914863308497	0
18	Mannitol	l	65.78742271724988	3028.5095	0.026297005111501903	0
19	Alanine	l	53.44821384547953	89.5598	0.10025490548707694	0
20	Alanine	l	53.23712138535174	106.58158	0.07253229623162838	0
