	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	73.9338232494166	291.84012	0.026125336324611226	0
1	Mannitol	l	73.84900301586734	277.21817	0.029895264204185423	0
2	Mannitol	l	73.72640888210108	266.34937	0.02182232697637687	0
3	Mannitol	l	73.64930012760925	566.5827	0.03770822599869916	0
4	Mannitol	l	73.57597227826648	246.24556	0.02833983481383484	0
5	Mannitol	l	73.51061641532732	38.812138	0.0076946405377498195	0
6	Mannitol	l	73.4519449669454	367.41254	0.02771036378237568	0
7	Mannitol	l	73.36966089072959	455.6781	0.024989316062999478	0
8	Mannitol	l	73.17566359122907	106.4128	0.01854452740789725	0
9	Mannitol	l	72.37898525010962	147.59679	0.025973617837024676	0
10	Mannitol	l	72.18374028893462	760.5829	0.029543597082579254	0
11	Mannitol	l	72.09953902999649	526.27954	0.03179110456375156	0
12	Mannitol	l	71.97539904198402	475.21393	0.030347682618582894	0
13	Mannitol	l	71.8902969523827	525.7533	0.03262153745626506	0
14	Mannitol	l	71.69781675291281	108.16541	0.012354218781496229	0
15	Mannitol	l	66.07088186180857	1703.4418	0.02472002294456388	0
16	Mannitol	l	65.94622867524853	47.1422	0.011558114691752053	0
17	Mannitol	l	65.79848678660386	1554.0575	0.02577943629117385	0
18	Alanine	l	53.62151031246054	82.42946	0.019989913923495806	0
19	Alanine	l	53.452154834563004	135.30977	0.016884662006305007	0
20	AlanineIgnore	l	53.391176369338496	115.25714	0.029295336797133587	0
21	Alanine	l	53.223070823787566	134.36568	0.03461471897048796	0
22	AlanineN15	l	53.164134645965476	66.08048	0.02106032251813872	0
23	Alanine	l	53.02658972573434	51.61333	0.053617598073543604	0
