	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.23657583019565	507.32812	0.02269598002928319	0
1	Mannitol	l	73.64764347272308	170.5156	0.1445855222286525	0
2	Mannitol	l	73.45024149416611	149.35712	0.02786688400459525	0
3	Mannitol	l	73.3648362181039	191.52884	0.03316426275054596	0
4	Mannitol	l	72.17977116858202	312.31625	0.03630320618097471	0
5	Mannitol	l	72.0955882071008	245.02097	0.038027910836405	0
6	Mannitol	l	71.97229217923928	213.15288	0.03420122273104198	0
7	Mannitol	l	71.88605634131997	229.32204	0.04450868106354733	0
8	Mannitol	l	66.0673733265707	679.7768	0.02983284760742322	0
9	Mannitol	l	65.79489352108652	654.26953	0.030104666885193865	0
10	Ethanol	l	60.26852720409346	590.6186	0.018654327291471873	0
11	Ethanol	l	60.22137406737349	169.39125	0.02323255006442082	0
12	Ethanol	l	60.02216599866074	592.60754	0.018448472224406487	0
13	Ethanol	l	59.971626410158706	156.04018	0.03437596048524938	0
14	Acetate	l	26.057234152407887	209.14494	0.024972189129897515	0
15	Acetate	l	25.71068380321603	203.44229	0.02670447095673012	0
16	Ethanol	l	19.6142927492389	694.50397	0.018907707576914845	0
17	Ethanol	l	19.366759620018797	699.0466	0.023081998500458667	0
18	Alanine	l	18.97241823932947	437.85657	0.025722417923333296	0
19	Alanine	l	18.740340613044197	399.6776	0.029968696344070622	0
