	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.34116167693604	286.53012	0.019191503057442105	0
1	Glucose	l	98.86737160004171	368.2102	0.03694077074325719	0
2	Glucose	l	98.83148848097906	159.45276	0.01372239740564396	0
3	Glucose	l	98.47721639270884	0.05	0.17805453234268498	0
4	Glucose	l	98.56225032273858	373.08548	0.04640803975607355	0
5	Glucose	l	98.50463640517361	0.05000005	0.0009068194608232716	0
6	Glucose	l	95.04270438453372	294.47443	0.03489815504659077	0
7	Glucose	l	94.73954696736342	306.48666	0.03582589591007945	0
8	Glucose	l	78.95074243253038	314.76062	0.028859019286358034	0
9	Glucose	l	78.9012074755677	126.70702	0.03080390972743885	0
10	Glucose	l	78.66852089464797	698.03094	0.049603429276544375	0
11	Glucose	l	78.39482933212	554.93286	0.03077294952541365	0
12	Glucose	l	78.35495675242777	78.399734	0.015206036905482279	0
13	Glucose	l	77.30142779806394	327.62454	0.03256085004699116	0
14	Glucose	l	77.04660133221219	193.35808	0.0248073640455857	0
15	Glucose	l	76.99815574988685	316.57733	0.03789757571416885	0
16	Glucose	l	76.74101248198892	222.91411	0.029665097949703068	0
17	Glucose	l	75.89564528333284	108.76486	0.04048665792151951	0
18	Glucose	l	75.64593997186367	254.85547	0.04050510655864059	0
19	Glucose	l	75.39502257939975	182.33662	0.04075915968866184	0
20	Glucose	l	74.60812987355135	178.57594	0.038165296896181644	0
21	Glucose	l	74.48177214005008	162.34969	0.023039194509379968	0
22	Glucose	l	74.3629401678705	96.866905	0.024725110469972833	0
23	Glucose	l	74.30958340639182	166.33846	0.04905524204477274	0
24	Glucose	l	74.20611500904852	296.59854	0.03482539271510632	0
25	Glucose	l	74.05509548915373	130.97409	0.03816476690849413	0
26	Glucose	l	73.92817730312507	240.354	0.02978057441438864	0
27	Glucose	l	72.71797153514325	341.79163	0.0473312637618335	0
28	Glucose	l	72.45035184874169	556.8056	0.052841162379479556	0
29	Glucose	l	72.22897474799211	91.04754	0.024591080266134213	0
30	Glucose	l	72.17779149857219	255.22389	0.0377431837266613	0
31	Glucose	l	63.74666263087812	384.38168	0.0476598266900794	0
32	Glucose	l	63.60346371437211	249.9581	0.03506345127286181	0
33	Glucose	l	63.49482135924487	116.4989	0.013168710278847584	0
34	Glucose	l	63.45915754555074	433.87225	0.029044069032863717	0
35	Glucose	l	63.42656478345293	126.169426	0.014978886231403976	0
36	Glucose	l	63.316990573391536	280.94852	0.04464148159206616	0
37	Alanine	l	53.570807932358605	249.95113	0.021028248254992832	0
38	Alanine	l	53.51120849563972	129.5551	0.026640565233549296	0
39	Alanine	l	53.38161335383768	97.16328	0.015953962346003436	0
40	Alanine	l	53.33867396278876	244.71745	0.020913075101873346	0
41	Alanine	l	53.28705795967687	74.90654	0.026056012880559365	0
42	Alanine	l	53.148795046305395	64.54208	0.03734746942771494	0
43	Acetate	l	25.97481419651109	524.11176	0.01681718642441865	0
44	Acetate	l	25.810255826011826	161.5521	0.014006565506122115	0
45	Acetate	l	25.626530233228237	528.1043	0.018996584536296268	0
46	Alanine	l	19.087445268631313	506.37833	0.019114663147519195	0
47	Alanine	l	18.976811670027445	136.36957	0.02194375228216927	0
48	Alanine	l	18.855670480540283	557.09106	0.020358587565169728	0
