	cpd	cv	ppm	amp	fwhm	fwhm2
0	Glucose	l	98.91532065500877	313.63773	0.008606999230039492	0
1	Glucose	l	98.88103018759543	1291.4562	0.04313798802459701	0
2	Glucose	l	98.61312775528651	541.4857	0.012584618307812434	0
3	Glucose	l	98.57886327758706	1408.4158	0.029345250558748148	0
4	Glucose	l	98.5476940846483	548.9495	0.018965466615640025	0
5	Glucose	l	95.05860923180697	1077.2612	0.03347454929772198	0
6	Glucose	l	94.75516976440707	1064.958	0.03540628215239394	0
7	Glucose	l	78.96540783769979	1064.1449	0.026626954332300556	0
8	Glucose	l	78.91477996283189	440.87015	0.0317001336539704	0
9	Glucose	l	78.68235881563541	2474.5803	0.04790274219880075	0
10	Glucose	l	78.40969804506395	1960.6528	0.034027568728930646	0
11	Glucose	l	77.31905572227387	1106.5061	0.03218397982337251	0
12	Glucose	l	77.06558494372419	719.4627	0.024671792587554364	0
13	Glucose	l	77.01664884615528	1084.4463	0.03774796135829206	0
14	Glucose	l	76.7578419708664	829.4296	0.03103033281581702	0
15	Glucose	l	75.91372840482731	369.2109	0.03703985972060764	0
16	Glucose	l	75.66124544728675	953.7536	0.03796819631051562	0
17	Glucose	l	75.40980063603917	647.07336	0.0379115237598171	0
18	Glucose	l	74.62322663029084	633.4156	0.033216531233279056	0
19	Glucose	l	74.49804426605104	539.2745	0.022629023815170513	0
20	Glucose	l	74.37731070708776	354.46732	0.029120446096897012	0
21	Glucose	l	74.32444344847684	601.96716	0.03548106494434933	0
22	Glucose	l	74.22241348782566	1044.7404	0.03285915070989631	0
23	Glucose	l	74.07093403984163	439.54715	0.03261295804762199	0
24	Glucose	l	73.94567558557014	792.92706	0.028095799771165275	0
25	Glucose	l	72.73484200649654	1182.3765	0.046333145234768836	0
26	Glucose	l	72.46882287832011	1868.4486	0.05346206243277152	0
27	Glucose	l	72.2475395939598	333.9025	0.021623255304291433	0
28	Glucose	l	72.197599091575	913.5426	0.03963278117862501	0
29	Glucose	l	63.7616688203604	1347.1582	0.04537125637961026	0
30	Glucose	l	63.62006010856021	927.25653	0.038062105005622016	0
31	Glucose	l	63.51203130459018	318.40982	0.011850106761045254	0
32	Glucose	l	63.477332533067255	1442.8481	0.030167680120342766	0
33	Glucose	l	63.445700072216994	520.9715	0.017076069213118217	0
34	Glucose	l	63.33525265878643	947.98035	0.043176943061553175	0
