	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	73.9328966200363	82.28137	0.019617482299906897	0
1	Mannitol	l	73.8487275589329	47.857075	0.06353665696155986	0
2	Mannitol	l	73.64685276919764	117.896324	0.042203731573977166	0
3	Mannitol	l	73.5771035157004	75.0226	0.029614752563986713	0
4	Mannitol	l	73.45739570916572	84.89572	0.030025213560122666	0
5	Mannitol	l	73.36921720351947	89.42851	0.030988073409616845	0
6	Mannitol	l	72.18896538028605	140.80467	0.041778956865840655	0
7	Mannitol	l	72.0955021807952	119.91161	0.03177086390175532	0
8	Mannitol	l	71.97578698838007	103.54563	0.02953751775174851	0
9	Mannitol	l	71.89218671329789	84.01717	0.03445958085796974	0
10	Mannitol	l	66.070363922561	350.56903	0.0241769627213273	0
11	Mannitol	l	65.94477260980528	73.766846	0.0202041347739339	0
12	Mannitol	l	65.79804360813799	302.25854	0.028109464109491	0
13	Alanine	l	53.623277412509395	98.68565	0.023273148344742367	0
14	Alanine	l	53.452620409812624	155.48137	0.019827351680334004	0
15	AlanineIgnore	l	53.390911486975284	111.280945	0.030081706680476827	0
16	AlanineN15	l	53.33291494467929	81.22151	0.016979723526361568	0
17	Alanine	l	53.26415388085249	107.92871	0.017503851586212704	0
18	Alanine	l	53.22046350311621	136.5037	0.031851271276735815	0
19	AlanineN15	l	53.17053284430207	77.52561	0.019216983077058103	0
20	Alanine	l	53.033917590440126	45.24363	0.13694661659476992	0
