	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	74.01749298825553	148.84476	0.012685658072200567	0
1	Mannitol	l	73.8299032133535	1517.9434	0.017023692086780784	0
2	Mannitol	l	73.80290866784932	0.05	0.011218041214874575	0
3	Mannitol	l	73.74691583860479	1326.966	0.02062219885186778	0
4	Mannitol	l	73.6978864456809	0.05	0.29752861834742816	0
5	Mannitol	l	73.6714156154597	81.815056	2.5348286669668596e-06	0
6	Mannitol	l	73.62286220766745	1354.0785	0.017658190682197983	0
7	Mannitol	l	73.54492208363862	2560.972	0.02968710961769716	0
8	Mannitol	l	73.47328214147913	1250.2289	0.020092505110142156	0
9	Mannitol	l	73.43188282317436	0.05	0.2194357349287941	0
10	Mannitol	l	73.4088879312904	0.05	0.039525018138022006	0
11	Mannitol	l	73.3491475081781	1842.7859	0.022020129561127533	0
12	Mannitol	l	73.32028070343378	0.05	0.29094851762195617	0
13	Mannitol	l	73.26557982846438	2349.5981	0.020785028652966275	0
14	Mannitol	l	73.07312665324872	360.0546	0.026609471670639095	0
15	Mannitol	l	72.26997841645081	653.03125	0.017817308512235286	0
16	Mannitol	l	72.07798593721526	3507.6973	0.023532876894904575	0
17	Mannitol	l	71.9946704982793	2580.4473	0.023618918202970463	0
18	Mannitol	l	71.870193145819	1928.7208	0.019080656703806653	0
19	Mannitol	l	71.78996583431098	892.6546	0.13713242273956894	0
20	Mannitol	l	71.6970788453475	0.16915157	0.1811546251399534	0
21	Mannitol	l	71.637523931244	0.2177877	3.844760414040138e-06	0
22	Mannitol	l	71.59368405680755	262.71222	0.014418806438499132	0
23	Mannitol	l	65.94470279721844	6949.989	0.02363066362724453	0
24	Mannitol	l	65.86699494470477	380.32794	2.9992503698395012e-06	0
25	Mannitol	l	65.83677379933255	19.671907	0.0007352268743545665	0
26	Mannitol	l	65.82140466016	642.05786	0.00014203704475335144	0
27	Mannitol	l	65.67252573539687	6418.8135	0.024419892204122107	0
28	Mannitol	l	65.59538539139638	0.05000011	0.11114513221497191	0
29	Mannitol	l	65.56415321729312	41.5804	0.0005391558634357807	0
30	Alanine	l	53.329717745576204	120.4604	0.077339865776338	0
31	Alanine	l	53.10427478320156	227.05988	0.02238708406804335	0
