	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.26329958697933	253.51349	0.05673830892726528	0
1	CO2	l	127.2221730913938	918.73865	0.015373747210901456	0
2	CO2	l	127.21208957064388	691.6268	0.008801317626961236	0
3	Ethanol	l	60.26521713867069	266.36703	0.020148555038190352	0
4	Ethanol	l	60.01908619970703	313.16364	0.0227701554877342	0
5	Alanine	l	53.4674628141189	165.78572	0.02813506609240335	0
6	Alanine	l	53.410230391592904	191.89996	0.03797565999042263	0
7	Alanine	l	53.278331973799936	58.805588	0.0039015369751211892	0
8	Alanine	l	53.23596163551048	182.57982	0.2180853698384908	0
9	Acetate	l	25.978662360003796	476.50797	0.026755391686805297	0
10	Acetate	l	25.63143367875105	504.4205	0.03364743746902832	0
11	Lactate	l	22.883320306465407	239.6079	0.020812049024186763	0
12	Lactate	l	22.636386355451407	230.03593	0.027700214842184323	0
13	Ethanol	l	18.969923678259505	1152.1934	0.02026592042815878	0
14	Alanine	l	18.73789054130586	1144.0167	0.02595058418046392	0
