	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.35683412568116	367.29633	0.019183842048619226	0
1	Glucose	l	98.89070959789649	800.92896	0.03769355818906206	0
2	Glucose	l	98.85436382453244	345.56732	0.01356495015136261	0
3	Glucose	l	98.6191816609923	299.7547	0.0106071554206153	0
4	Glucose	l	98.58222588975443	846.35455	0.039226628834654775	0
5	Glucose	l	95.06285026948072	621.0042	0.035402653255033556	0
6	Glucose	l	94.76124825423778	647.6603	0.036186486435809684	0
7	Glucose	l	78.971477856918	669.19635	0.02714577888920644	0
8	Glucose	l	78.92018043639413	247.46275	0.03235925917797999	0
9	Glucose	l	78.68816734225723	1487.9424	0.04746860476447523	0
10	Glucose	l	78.41512408124632	1173.1217	0.03352234291452305	0
11	Glucose	l	77.32578953682346	638.49677	0.033288908188495725	0
12	Glucose	l	77.07176318706934	438.71576	0.023311409603365973	0
13	Glucose	l	77.02359537736984	649.8874	0.0365468515372811	0
14	Glucose	l	76.76509055292257	489.21042	0.03148937652463246	0
15	Glucose	l	75.91860258313406	204.5898	0.03934797888814501	0
16	Glucose	l	75.66623903464563	559.18976	0.0409953528416338	0
17	Glucose	l	75.41648994979968	368.9319	0.03845236615046588	0
18	Glucose	l	74.63028101768981	395.58466	0.03506779211542721	0
19	Glucose	l	74.50371013052728	322.32437	0.024353001133562202	0
20	Glucose	l	74.38129112926927	212.73343	0.0325363557988112	0
21	Glucose	l	74.32888861296078	343.35764	0.03743276500676984	0
22	Glucose	l	74.22798111455907	622.1516	0.03456793749478493	0
23	Glucose	l	74.07515913156863	285.5088	0.03234161502197708	0
24	Glucose	l	73.95037038337358	442.71405	0.02951854489907646	0
25	Glucose	l	72.74195239576119	720.2059	0.04542486903918075	0
26	Glucose	l	72.47585225834553	1114.396	0.05410377152597334	0
27	Glucose	l	72.25295964913599	190.24818	0.026618423803853375	0
28	Glucose	l	72.20403194394518	531.8891	0.040061141269745804	0
29	Glucose	l	63.76570725274368	802.57544	0.0467685360495409	0
30	Glucose	l	63.625673000014245	559.96686	0.03872319644992217	0
31	Glucose	l	63.51525900018123	213.05562	0.014133800091173043	0
32	Glucose	l	63.48087772068274	837.9786	0.030655973157934113	0
33	Glucose	l	63.44868148057273	301.31293	0.0157713934252115	0
34	Glucose	l	63.339666573856476	572.02484	0.04468430494017639	0
35	Alanine	l	53.589178323854526	419.0396	0.020452152907012078	0
36	Alanine	l	53.52848830305311	197.15117	0.025583075984172865	0
37	Alanine	l	53.35659372541326	390.3156	0.03292351577493946	0
38	Acetate	l	26.10212229095933	830.9431	0.016598420168548955	0
39	Acetate	l	25.938419529556853	449.13486	0.017906313096489157	0
40	Acetate	l	25.75474932286204	800.1519	0.01922885147914144	0
41	Alanine	l	19.120126901379223	869.28937	0.01735759596252251	0
42	Alanine	l	19.01375555712852	210.80408	0.019812427477546635	0
43	Alanine	l	18.888678994880365	872.58435	0.02057600561610684	0
