	cpd	cv	ppm	amp	fwhm	fwhm2
0	Alanine	l	53.50559540461211	242.61996	0.0206878193409068	0
1	AlanineN15	l	53.4658222453036	77.428986	0.01669593104841738	0
2	AlanineN15	l	53.440199811318735	54.22983	0.01371025736270326	0
3	Alanine	l	53.33550872443689	271.86002	0.02348341437678414	0
4	AlanineIgnore	l	53.27731011446534	301.20364	0.03234433333324205	0
5	AlanineN15	l	53.227174294836345	64.84044	0.029795430118099375	0
6	Alanine	l	53.15055210766616	229.281	0.020173741160988357	0
7	Alanine	l	53.105976025079144	390.4857	0.022035925867328388	0
8	AlanineN15	l	53.0532268464257	118.51317	0.03542889777372693	0
9	Alanine	l	52.91840202681229	234.46056	0.02089295740464081	0
10	AlanineN15	l	52.871829131244255	103.11584	0.03803300846843172	0
