	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.39429019019578	378.00934	0.021135463815113553	0
1	Mannitol	l	74.13233551760536	819.4204	0.024303769002870013	0
2	Mannitol	l	74.0483286760383	766.54877	0.028528968351622552	0
3	Mannitol	l	73.92421374658835	801.564	0.025601113379678964	0
4	Mannitol	l	73.84837592290845	1602.0808	0.03773019509469577	0
5	Mannitol	l	73.77566412968102	713.6357	0.02436341511040041	0
6	Mannitol	l	73.65195258395087	1052.4944	0.03070864455753508	0
7	Mannitol	l	73.61013329095462	21.42932	0.00022650890045383676	0
8	Mannitol	l	73.56771912653855	1321.2473	0.026181282441200437	0
9	Mannitol	l	72.57387507106824	381.6213	0.027296367554527023	0
10	Mannitol	l	72.37971074418007	2146.3079	0.030852321568517027	0
11	Mannitol	l	72.29632088908318	1568.8319	0.03156595340516333	0
12	Mannitol	l	72.17138221630046	1352.6005	0.031943412346180367	0
13	Mannitol	l	72.08754651813081	1462.8855	0.033171223966093066	0
14	Mannitol	l	66.24251266278185	4120.308	0.02923226283672875	0
15	Mannitol	l	65.97027862973022	3774.189	0.030720556739879612	0
16	Acetate	l	26.23860403971028	456.76685	0.023645367264037986	0
17	Acetate	l	25.89273562293002	453.31042	0.024590049576545425	0
18	Alanine	l	19.152514965445164	558.8518	0.018499964471089925	0
19	Alanine	l	18.91920752576945	559.28516	0.02477469495937612	0
