	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.2805970691262	126.168175	0.060190824433846046	0
1	CO2	l	127.23110328114485	1225.6456	0.018416588394899236	0
2	Mannitol	l	73.70023056362513	134.96542	0.251234384173614	0
3	Mannitol	l	73.48767345514938	149.44548	0.025380798399623927	0
4	Mannitol	l	73.406895733861	209.84045	0.02242346110782023	0
5	Mannitol	l	72.21824917909277	349.42548	0.030836639106979646	0
6	Mannitol	l	72.13490456501196	266.17175	0.0371977994971644	0
7	Mannitol	l	72.01244158892851	212.52615	0.03257861478033419	0
8	Mannitol	l	71.9269861229217	229.88983	0.03159387499420063	0
9	Mannitol	l	66.08015418610788	628.55255	0.03254153778954105	0
10	Mannitol	l	65.80826334903637	554.42316	0.03469384009505916	0
11	Ethanol	l	60.27919000457976	1039.0977	0.020162302079995698	0
12	Ethanol	l	60.23250584375032	247.65195	0.012422127608772371	0
13	Ethanol	l	60.032182413747535	1062.9957	0.02007808667067934	0
14	Ethanol	l	59.98551465128938	273.11008	0.01377534983453188	0
15	Alanine	l	53.303450212417715	106.69028	0.372159520532108	0
16	Acetate	l	25.987199498169502	239.70724	0.02652475803267862	0
17	Acetate	l	25.64156489123482	239.57726	0.02709146989286637	0
18	Lactate	l	22.895396741570153	314.53766	0.023081744815641514	0
19	Lactate	l	22.649368584257502	349.1649	0.025275360113795386	0
20	Ethanol	l	19.626990629823695	1279.3793	0.01879516792268987	0
21	Ethanol	l	19.379937249257523	1297.8813	0.020959896857561944	0
22	Alanine	l	18.98194163190189	868.2295	0.021836365626143106	0
23	Alanine	l	18.7497913563507	797.04456	0.02533960553969905	0
