	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	73.83331497646205	395.04202	0.01888906939055346	0
1	Mannitol	l	73.74920290217588	337.47577	0.021172053588628614	0
2	Mannitol	l	73.62503734708113	397.5543	0.015576426944022614	0
3	Mannitol	l	73.54880239435317	713.9281	0.029933287557554422	0
4	Mannitol	l	73.47584897399798	327.59988	0.02039296942763258	0
5	Mannitol	l	73.35158435531588	496.387	0.02274750896964406	0
6	Mannitol	l	73.31505436080329	49.64959	8.407639597862726e-07	0
7	Mannitol	l	73.26870024158686	668.2486	0.01956205582123971	0
8	Mannitol	l	73.07462585078994	107.061485	0.030568135570121058	0
9	Mannitol	l	72.27328473523494	161.90399	0.01980880409470842	0
10	Mannitol	l	72.08061623753832	963.00555	0.024635531779154007	0
11	Mannitol	l	71.99788734813998	699.61053	0.02505557653128676	0
12	Mannitol	l	71.87266002084019	585.41455	0.02560582956598978	0
13	Mannitol	l	71.78880872219199	656.2964	0.027913839841744448	0
14	Mannitol	l	71.60446796796268	69.44393	0.01854934176964207	0
15	Mannitol	l	71.58282850926898	74.60479	0.012541228574121988	0
16	Mannitol	l	71.34820826825677	69.62445	0.023171550654268458	0
17	Mannitol	l	71.17922486372586	148.10901	0.017516838440997162	0
18	Mannitol	l	71.103052766314	94.21714	0.02517005743979439	0
19	Mannitol	l	70.93439882114632	168.82846	0.02055538490589015	0
20	Mannitol	l	70.73888424485531	63.193165	0.025305994986609903	0
21	Mannitol	l	65.94580962989647	1907.9957	0.02356642880573645	0
22	Mannitol	l	65.91368661036455	0.08878568	8.256401144990377e-06	0
23	Mannitol	l	65.84400614748915	62.51146	0.0	0
24	Mannitol	l	65.67383139299076	1756.5582	0.023854254682078135	0
25	Mannitol	l	65.60701394783146	64.39768	0.0	0
26	Alanine	l	53.51202361845421	166.77315	0.021137540647146125	0
27	AlanineN15	l	53.467155346738224	74.80773	0.02173915627551537	0
28	Alanine	l	53.3415815207683	278.5119	0.02222629807516796	0
29	AlanineIgnore	l	53.28467957538902	261.6559	0.0287966983216279	0
30	AlanineN15	l	53.23278018334602	76.45646	0.021566904525315067	0
31	AlanineIgnore	l	53.18180823953017	46.221684	0.01413177381738251	0
32	Alanine	l	53.152249656052675	166.73363	0.01771351589766823	0
33	Alanine	l	53.11031607409669	348.64236	0.020351378999407643	0
34	AlanineN15	l	53.06507645614366	129.19576	0.04555017517444071	0
35	Alanine	l	52.92407681495351	157.85808	0.024826319349671166	0
36	AlanineN15	l	52.87615372936014	72.033615	0.02713232346278005	0
