	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	73.93555813835516	156.94469	0.023002086355091933	0
1	Mannitol	l	73.84949976113148	171.50586	0.022565308535575923	0
2	Mannitol	l	73.80749010539319	50.43221	0.03153655159647428	0
3	Mannitol	l	73.72440839995733	184.97238	0.019989540341242673	0
4	Mannitol	l	73.64858426432846	321.11588	0.036306676838677276	0
5	Mannitol	l	73.57697653067717	107.34572	0.03491609217297764	0
6	Mannitol	l	73.45136867865793	239.76266	0.02577389195008095	0
7	Mannitol	l	73.36559685443382	233.96613	0.03233981756275739	0
8	Mannitol	l	72.37903575466106	83.07258	0.021885380560377143	0
9	Mannitol	l	72.1822420140306	412.3988	0.03091682215196556	0
10	Mannitol	l	72.09791714639431	318.2112	0.033770632203214745	0
11	Mannitol	l	71.97559701979156	265.95758	0.030172520120999025	0
12	Mannitol	l	71.88679319378846	287.58072	0.03711688280137082	0
13	Mannitol	l	66.0703678239093	945.1863	0.024314148815506087	0
14	Mannitol	l	65.94657929451805	112.139725	0.01284816080476503	0
15	Mannitol	l	65.79842989312445	853.47473	0.026337834129009252	0
16	Alanine	l	53.61859042625571	81.87243	0.022364568757268444	0
17	Alanine	l	53.44986512110927	134.02219	0.019365768101550884	0
18	AlanineIgnore	l	53.39020101561752	141.05563	0.03104419625498167	0
19	Alanine	l	53.27359706560884	59.54066	0.033326690254597224	0
20	Alanine	l	53.2179781371151	160.05882	0.024687142633439407	0
21	AlanineN15	l	53.159228848096774	62.262905	0.03168167684111722	0
22	Alanine	l	53.03025365890886	63.58434	0.06081727306471407	0
