	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	71.44455031649457	111.16462	0.018105367567727626	0
1	Mannitol	l	71.27398305120022	184.8667	0.019270464638111662	0
2	Mannitol	l	71.02874236631473	208.53508	0.021100100240317943	0
3	Alanine	l	53.619427134739425	212.00078	0.02704109924954423	0
4	AlanineN15	l	53.575720675359435	119.36696	0.024359230888450156	0
5	Alanine	l	53.450303774784146	349.79022	0.02916726967032446	0
6	AlanineIgnore	l	53.39315538002916	344.37616	0.03341575291756271	0
7	AlanineN15	l	53.340768773655896	137.51974	0.024770297605158476	0
8	Alanine	l	53.2629690756458	265.5182	0.02412871758187407	0
9	Alanine	l	53.218092945874304	439.67355	0.025287944794456507	0
10	AlanineN15	l	53.17173145021462	156.97978	0.05049697810102316	0
11	Alanine	l	53.03063849551401	228.45045	0.02771810243459072	0
12	AlanineN15	l	52.98607905607929	82.551315	0.03830611957931751	0
