	cpd	cv	ppm	amp	fwhm	fwhm2
0	Bicarbonate	l	162.86034277773206	178.96347	0.020867287324620065	0
1	CO2	l	127.36818987591745	363.81482	0.01964243994191861	0
2	Glucose	l	98.90216818384647	807.0335	0.03673408808523959	0
3	Glucose	l	98.86728671732916	365.74997	0.013764343446695193	0
4	Glucose	l	98.6306142509734	330.3872	0.012592630710116737	0
5	Glucose	l	98.59663968699567	865.6545	0.02863186177992816	0
6	Glucose	l	98.56490916701031	321.97412	0.0185152500189929	0
7	Glucose	l	95.07452312465017	622.0424	0.035056603145761756	0
8	Glucose	l	94.77216803473257	644.85187	0.03549300981677561	0
9	Glucose	l	78.98398085783478	649.2458	0.026056217527724357	0
10	Glucose	l	78.93026966778575	253.84048	0.03420625028161339	0
11	Glucose	l	78.69996864569387	1483.0276	0.0470081002874565	0
12	Glucose	l	78.42730991929585	1156.003	0.034045950593451835	0
13	Glucose	l	77.33756983283396	647.8496	0.03212234961995364	0
14	Glucose	l	77.08493679208985	424.24844	0.022576996136194794	0
15	Glucose	l	77.03633649590333	659.9207	0.03762831559558322	0
16	Glucose	l	76.77754019057986	477.1028	0.03109133994377089	0
17	Glucose	l	75.93205973731591	209.65575	0.038773736018271165	0
18	Glucose	l	75.67880638019787	570.99786	0.03664158687740837	0
19	Glucose	l	75.42632452341832	366.6099	0.039271668834629736	0
20	Glucose	l	74.64210069381517	372.35733	0.03341930474809374	0
21	Glucose	l	74.51553774215452	331.64218	0.023788753786703865	0
22	Glucose	l	74.39320812637357	193.5949	0.034286892714902706	0
23	Glucose	l	74.34035575852948	364.79922	0.034691335142639446	0
24	Glucose	l	74.24012354847946	612.9209	0.034358309397731546	0
25	Glucose	l	74.08916498961005	263.39075	0.03164638058245828	0
26	Glucose	l	73.96233609132372	446.65228	0.031481379482102056	0
27	Glucose	l	72.75415433918624	693.7752	0.04760872656004267	0
28	Glucose	l	72.48757691207021	1131.5912	0.05311700880616854	0
29	Glucose	l	72.26806127802692	205.66432	0.022814707404506862	0
30	Glucose	l	72.21809768455006	533.3657	0.043661059108330846	0
31	Glucose	l	63.77829791754695	804.3138	0.044300214311988384	0
32	Glucose	l	63.63878109580267	555.0618	0.03588440335843757	0
33	Glucose	l	63.49157729588805	823.58856	0.046026289885702454	0
34	Glucose	l	63.484674442092796	589.4896	1.6177352790691657e-08	0
35	Glucose	l	63.35129458043298	563.9739	0.04414757902887345	0
36	Alanine	l	53.60093634463868	391.48856	0.01922442166889482	0
37	Alanine	l	53.53976157761295	198.10411	0.02648184106490703	0
38	Alanine	l	53.368810704059825	343.02744	0.03204476087995545	0
39	Acetate	l	26.11010631065801	771.1307	0.01657525362867318	0
40	Acetate	l	25.94645360830333	417.20743	0.016403727077147323	0
41	Acetate	l	25.76297907824153	775.85455	0.01882170481007961	0
42	Alanine	l	19.13177672055039	871.3355	0.01761857069075745	0
43	Alanine	l	19.023771644931628	206.3355	0.02241065487513083	0
44	Alanine	l	18.89991021019935	836.05115	0.020113890286438618	0
