	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.36784867921904	409.75	0.019895667740655654	0
1	Glucose	l	98.90189070358721	778.76263	0.03740686514206004	0
2	Glucose	l	98.8665880337779	313.36987	0.013366481079316372	0
3	Glucose	l	98.63025718808967	314.31674	0.012674275673589364	0
4	Glucose	l	98.59592324588826	839.9218	0.02910860857815578	0
5	Glucose	l	98.56437727319755	283.03714	0.016378398488967605	0
6	Glucose	l	95.0749001836067	598.33	0.034379819381371135	0
7	Glucose	l	94.77259128446678	630.4533	0.033968575673725354	0
8	Glucose	l	78.98297515549524	646.453	0.02616863258353419	0
9	Glucose	l	78.93148910883676	254.18956	0.031663721080832374	0
10	Glucose	l	78.69984428505862	1445.4581	0.04687647315006416	0
11	Glucose	l	78.4272021790469	1133.8418	0.03367951290255178	0
12	Glucose	l	77.33750145307462	633.37054	0.033420335261951095	0
13	Glucose	l	77.08377494496563	417.88303	0.023659303513397845	0
14	Glucose	l	77.0360032553333	632.8176	0.04013046486863914	0
15	Glucose	l	76.77802218751381	449.6884	0.032487239313752525	0
16	Glucose	l	75.9284041588958	188.34077	0.038614731313799666	0
17	Glucose	l	75.67755454262237	545.8885	0.04025752609354072	0
18	Glucose	l	75.42637695648759	354.6181	0.041010660145104794	0
19	Glucose	l	74.65470400797287	266.36304	0.020286304615950712	0
20	Glucose	l	74.63210825861199	275.7985	0.02344699021742258	0
21	Glucose	l	74.51537799572654	301.90717	0.02449994972988634	0
22	Glucose	l	74.38875755977793	203.26746	0.04207704040726412	0
23	Glucose	l	74.33938186369193	337.36224	0.03130261629590336	0
24	Glucose	l	74.23945596580052	590.1307	0.03435574380191042	0
25	Glucose	l	74.08675776677998	266.44473	0.036760079198131734	0
26	Glucose	l	73.9615868222455	451.32925	0.02957215377864486	0
27	Glucose	l	72.75336991377623	680.30945	0.04419408886857923	0
28	Glucose	l	72.48684883425409	1091.1729	0.053043942193170324	0
29	Glucose	l	72.2641971236607	187.65082	0.026038765826257304	0
30	Glucose	l	72.21557940941835	523.10657	0.03816446329574319	0
31	Glucose	l	63.777219927309716	761.35315	0.045970625245672636	0
32	Glucose	l	63.638142767669564	533.37994	0.03839788388890497	0
33	Glucose	l	63.526827593324214	212.37874	0.012485994129491473	0
34	Glucose	l	63.49224354252226	844.383	0.030047321062596666	0
35	Glucose	l	63.460528365019	310.90283	0.01664016668075874	0
36	Glucose	l	63.3499880984246	532.86005	0.04487829040854763	0
37	Alanine	l	53.600036363944724	394.42236	0.01931182467089343	0
38	Alanine	l	53.54027324234434	187.95135	0.02569641842052306	0
39	Alanine	l	53.36763972497806	387.7736	0.035108915819563435	0
40	Acetate	l	26.110985465528103	850.7029	0.01684552901494385	0
41	Acetate	l	25.946924069970805	458.7761	0.01674624551773718	0
42	Acetate	l	25.763120119472376	869.5811	0.019304893095352327	0
43	Alanine	l	19.132307705793096	886.8788	0.01713234530632235	0
44	Alanine	l	19.024539764916142	214.53204	0.020182753302123047	0
45	Alanine	l	18.900155252429528	876.65247	0.02008950633117479	0
