	cpd	cv	ppm	amp	fwhm	fwhm2
0	Bicarbonate	l	162.88641744762023	83.7788	0.020846510053388556	0
1	CO2	l	127.3815666783894	95.25003	0.015067381118882395	0
2	Alanine	l	53.604305394023186	139.71857	0.025120415664758866	0
3	Alanine	l	53.497915122738334	69.699646	0.03744534979134073	0
4	Alanine	l	53.37458519315183	133.32812	0.024513260229525713	0
5	n-Butanol	l	36.27822007639796	98.67458	0.02132838127502623	0
6	Acetate	l	26.16828475129651	272.71875	0.016400238608156315	0
7	Acetate	l	26.004012023232235	156.47733	0.015772187030790974	0
8	Acetate	l	25.82083140862565	290.08835	0.020759504244409754	0
9	Acetate	l	25.26781985056695	102.07748	0.02253781682352951	0
10	Alanine	l	19.140450450795043	239.13939	0.01687278637024292	0
11	Alanine	l	19.037506843533464	136.64053	0.018116672737164663	0
12	Alanine	l	18.91073651420325	247.98344	0.021902542531336167	0
