	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.23758852095727	582.41736	0.023717316000499977	0
1	Mannitol	l	66.06706403110093	279.3169	0.029565720161485842	0
2	Mannitol	l	65.7945898983076	247.80205	0.034051732173765004	0
3	Ethanol	l	60.2690095319071	726.1743	0.018152147491207415	0
4	Ethanol	l	60.2218713570866	230.37653	0.0237239337087658	0
5	Ethanol	l	60.02239482007195	745.1929	0.018580939495905113	0
6	Ethanol	l	59.97575300072873	211.65523	0.026612357110877838	0
7	Acetate	l	26.052041084478816	192.9542	0.02184726254640168	0
8	Acetate	l	25.705587925868883	192.61255	0.031045496846047627	0
9	Ethanol	l	19.614739443480744	873.3328	0.01868793873839536	0
10	Ethanol	l	19.367234793944874	829.87714	0.023719649729429193	0
11	Alanine	l	18.971542765816764	500.71643	0.02536927701257241	0
12	Alanine	l	18.74006443406836	449.83026	0.028593043473875923	0
