	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	73.8356618315199	784.4205	0.016465315760882504	0
1	Mannitol	l	73.75170116117465	679.957	0.02134343014353135	0
2	Mannitol	l	73.70492876927426	16.490961	8.650435830759307e-06	0
3	Mannitol	l	73.67937799237748	6.501594	2.2257419146853863e-05	0
4	Mannitol	l	73.62775277237873	730.7708	0.017121578029076545	0
5	Mannitol	l	73.54979911231894	1352.0604	0.029731346980895523	0
6	Mannitol	l	73.47808471289659	646.47754	0.01940009359569217	0
7	Mannitol	l	73.43433510941	146.17291	0.0024183484420348123	0
8	Mannitol	l	73.4067814203047	483.1802	0.0011122787831254755	0
9	Mannitol	l	73.35399949475539	957.1661	0.022262267856973494	0
10	Mannitol	l	73.31968565446454	0.05000048	0.012992427735213141	0
11	Mannitol	l	73.2707082300218	1251.522	0.020623888664573542	0
12	Mannitol	l	73.20084673327838	169.16573	0.0015828347483193284	0
13	Mannitol	l	73.07583775895012	202.6744	0.024154756166495872	0
14	Mannitol	l	72.27617611004237	337.56268	0.01996992193599567	0
15	Mannitol	l	72.08298369842984	1869.1874	0.024313495937065	0
16	Mannitol	l	71.99999595631488	1395.364	0.025055862692880737	0
17	Mannitol	l	71.87490465350567	1170.2606	0.02414509481610594	0
18	Mannitol	l	71.79050941220734	1268.912	0.027466746052965618	0
19	Mannitol	l	71.74339893416632	0.05	0.11873607670295883	0
20	Mannitol	l	71.66740819449689	18.841831	5.5409600463462994e-08	0
21	Mannitol	l	71.60089967585265	176.39914	0.02757991894202405	0
22	Mannitol	l	71.18342595076533	120.2828	0.01756390281920517	0
23	Mannitol	l	71.10420981260188	75.524796	0.018895871518139984	0
24	Mannitol	l	70.94833844012967	50.737347	0.05069378163358351	0
25	Mannitol	l	65.94823338001933	3678.5132	0.023667368555692292	0
26	Mannitol	l	65.87234403622443	94.79756	7.2518518550168665e-06	0
27	Mannitol	l	65.84489506573664	137.32822	0.00023927200228968104	0
28	Mannitol	l	65.81479834677094	331.48752	0.0013462337080909492	0
29	Mannitol	l	65.67596849828473	3400.5967	0.024378558437234688	0
30	Mannitol	l	65.60941014277418	0.05	8.648189810855911e-05	0
31	Mannitol	l	65.4213700580996	65.54944	0.0	0
32	Alanine	l	53.51321923844685	154.13615	0.020946827320784678	0
33	Alanine	l	53.34237352374842	304.87155	0.02420296686727852	0
34	AlanineIgnore	l	53.286004917075786	173.6704	0.02426162413658517	0
35	AlanineN15	l	53.23887073568247	71.226395	0.04075296804361983	0
36	Alanine	l	53.15281872801364	135.89493	0.016604972105824345	0
37	Alanine	l	53.11006802681095	365.99628	0.02287514986488759	0
38	AlanineN15	l	53.06103267214755	139.92308	0.02631349783948167	0
39	Alanine	l	52.927720043189225	131.6477	0.024349154957491237	0
40	AlanineN15	l	52.88038982697108	75.318214	0.024102793860492966	0
