	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.23812054060346	375.8925	0.0224629959802769	0
1	Mannitol	l	73.93291944433386	222.04182	0.02796383503459765	0
2	Mannitol	l	73.84669402580815	196.36526	0.039498913712776584	0
3	Mannitol	l	73.72405939413383	226.5685	0.02639476600791113	0
4	Mannitol	l	73.64746690118133	456.83	0.041226735982633045	0
5	Mannitol	l	73.5747014711151	163.23087	0.04128630312487758	0
6	Mannitol	l	73.45138537909313	283.79114	0.03311420089784178	0
7	Mannitol	l	73.3667048719677	342.03668	0.03531481382935908	0
8	Mannitol	l	72.1814499629354	565.8777	0.0368257804500729	0
9	Mannitol	l	72.09665183206837	416.88852	0.03920100692189976	0
10	Mannitol	l	71.97322796560513	381.64194	0.03337832525980389	0
11	Mannitol	l	71.88834309551157	418.99387	0.03666557294607742	0
12	Mannitol	l	66.06831428828116	1301.4054	0.029312638478046438	0
13	Mannitol	l	65.79599866767364	1189.275	0.029827252179075003	0
14	Ethanol	l	60.26962689615769	417.40665	0.01943711929402525	0
15	Ethanol	l	60.022082365909114	385.97952	0.02309127868164751	0
16	Acetate	l	26.066193562267955	194.8948	0.023796054817040613	0
17	Acetate	l	25.718164090128795	230.63614	0.025705596104842243	0
18	Ethanol	l	19.61555159183149	485.1435	0.01855852502956168	0
19	Ethanol	l	19.368570876149818	493.6998	0.021096992628457656	0
20	Alanine	l	18.974237110520733	385.25568	0.02347015259880436	0
21	Alanine	l	18.741452252389934	326.38766	0.030237837920452648	0
