	cpd	cv	ppm	amp	fwhm	fwhm2
0	Bicarbonate	l	162.8547140240914	177.8167	0.01784683628298467	0
1	CO2	l	127.3595002820431	357.69357	0.020854240176532812	0
2	Glucose	l	98.8941388080166	790.7423	0.037012742378180974	0
3	Glucose	l	98.85825121501344	347.40976	0.013276156965559949	0
4	Glucose	l	98.62233622587112	345.49326	0.013108193760160702	0
5	Glucose	l	98.58775926519459	835.72437	0.028953662882912568	0
6	Glucose	l	98.55630395988624	301.4507	0.019301751369141584	0
7	Glucose	l	95.06693009272496	614.428	0.034789994324853524	0
8	Glucose	l	94.76398058935084	634.74164	0.0349388859036992	0
9	Glucose	l	78.97457691254084	620.18494	0.02591919269636378	0
10	Glucose	l	78.92394187268832	248.87857	0.0323317578012734	0
11	Glucose	l	78.69152675389742	1490.2888	0.046796876419222144	0
12	Glucose	l	78.4187068121038	1165.9297	0.03306025790675449	0
13	Glucose	l	77.32849591591113	635.6095	0.03258421776430964	0
14	Glucose	l	77.07632016107627	442.252	0.02380335548775747	0
15	Glucose	l	77.02754767621329	620.80347	0.038072184180890645	0
16	Glucose	l	76.7689552506393	494.7274	0.031027098478944026	0
17	Glucose	l	75.9209479154105	206.4628	0.03651515088500901	0
18	Glucose	l	75.66904325446939	575.41095	0.038694575646900375	0
19	Glucose	l	75.41717193132385	347.8002	0.039491905842140795	0
20	Glucose	l	74.63154126473609	366.89935	0.034702863788169225	0
21	Glucose	l	74.50639576645773	305.6349	0.02478773768129372	0
22	Glucose	l	74.38173460577883	211.82156	0.03830401601530298	0
23	Glucose	l	74.33140956853299	360.25638	0.03258595150759902	0
24	Glucose	l	74.23138241599779	633.59283	0.03374838101930777	0
25	Glucose	l	74.07929365345717	245.33752	0.03731425335200811	0
26	Glucose	l	73.95307814234806	434.56357	0.030471250086975488	0
27	Glucose	l	72.74517457982466	696.99896	0.045762317425811716	0
28	Glucose	l	72.47933120378525	1098.7526	0.055317515826772024	0
29	Glucose	l	72.25564948215941	189.11432	0.029807768624777964	0
30	Glucose	l	72.20787592300744	518.21136	0.03895754364782533	0
31	Glucose	l	63.76941656943663	800.47815	0.04487664536370062	0
32	Glucose	l	63.629359432392306	559.45557	0.03679327237071561	0
33	Glucose	l	63.48473499205255	842.4703	0.03627814663818185	0
34	Glucose	l	63.4520788969713	274.34842	0.014495843564418465	0
35	Glucose	l	63.342887139936806	549.098	0.04675664489332121	0
36	Alanine	l	53.592849269528784	404.40775	0.01944676004916346	0
37	Alanine	l	53.53106736766449	203.95842	0.023121229120050657	0
38	Alanine	l	53.35956656837081	399.20438	0.03332390147767228	0
39	Acetate	l	26.10625169431333	799.54944	0.01726161527255954	0
40	Acetate	l	25.942461351167395	466.2138	0.01859229265468798	0
41	Acetate	l	25.758921778074892	793.73303	0.0194795891284798	0
42	Alanine	l	19.123381801790742	859.5732	0.017302463275370883	0
43	Alanine	l	19.016938617607053	231.7178	0.018645977030246286	0
44	Alanine	l	18.891620804250294	845.1151	0.020334644938429847	0
