	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	74.13254431937801	1464.1816	0.02462878701484783	0
1	Mannitol	l	74.09755991833336	51.12106	0.00024734115615387964	0
2	Mannitol	l	74.04860295392393	1304.8053	0.02751467538857355	0
3	Mannitol	l	74.76538167672689	381.8679	0.0008916341273561557	0
4	Mannitol	l	73.92504787110028	1306.516	0.02168442003949167	0
5	Mannitol	l	73.7531032259277	0.05	0.049388181758359906	0
6	Mannitol	l	73.65141779408333	1736.26	0.031034781145194756	0
7	Mannitol	l	73.84926309180906	920.2188	0.022447032977936487	0
8	Mannitol	l	73.84570691971427	1650.8793	0.06839268902555773	0
9	Mannitol	l	73.64360378556682	0.05	0.07481752561565713	0
10	Mannitol	l	73.56797357648352	2225.8958	0.024596878283091428	0
11	Mannitol	l	73.6381945989927	0.05	0.07240862588540153	0
12	Mannitol	l	73.37683969492261	354.1117	0.030953037749043233	0
13	Mannitol	l	72.65509451401113	0.05	0.2587881048387999	0
14	Mannitol	l	72.38063573891179	3619.4226	0.031644990756092284	0
15	Mannitol	l	72.17212262745241	2268.7815	0.0325538616546055	0
16	Mannitol	l	72.2971385289743	2609.6433	0.03047244100113744	0
17	Mannitol	l	72.0887516239016	2476.0747	0.031081893726280896	0
18	Mannitol	l	72.67193901806303	0.05	0.0008061223114452787	0
19	Mannitol	l	66.24647698820445	6838.8545	0.029457679428702477	0
20	Mannitol	l	66.17579522700996	250.7458	0.0	0
21	Mannitol	l	66.11259730710123	255.98729	0.0	0
22	Mannitol	l	65.97430808820033	6297.612	0.030348262777806667	0
