	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	74.12593660263909	92.30614	0.02129049656417692	0
1	Mannitol	l	73.93091981905314	737.41876	0.02406610161258982	0
2	Mannitol	l	73.84636652455612	677.3656	0.029460643351228555	0
3	Mannitol	l	73.76454071255489	0.05	0.01723120104912823	0
4	Mannitol	l	73.72333946973436	695.2551	0.024027883561871022	0
5	Mannitol	l	73.64603576717147	1413.0204	0.03564324904434102	0
6	Mannitol	l	73.57479544557458	575.3404	0.026830330137386227	0
7	Mannitol	l	73.50386144964645	156.21602	0.0008416234836658987	0
8	Mannitol	l	73.44967230972011	935.39136	0.027107195360969172	0
9	Mannitol	l	73.36568072352762	1141.2454	0.02607274540358162	0
10	Mannitol	l	73.17490410597887	201.5922	0.027815194461396686	0
11	Mannitol	l	72.37053904782579	383.4895	0.026228890474186528	0
12	Mannitol	l	72.17965613938969	1942.408	0.029408076606785016	0
13	Mannitol	l	72.095807519647	1388.1389	0.030487666225980092	0
14	Mannitol	l	71.97127336568181	1208.2686	0.02849543532943244	0
15	Mannitol	l	71.88708636839195	1288.8337	0.030546538253958033	0
16	Mannitol	l	71.6970143112153	152.73842	0.019756653847395	0
17	Mannitol	l	66.20010515993133	66.29566	0.0	0
18	Mannitol	l	66.17612723221029	15.368189	1.3660186084507586e-06	0
19	Mannitol	l	66.07100135994128	4280.0273	0.024990293057044255	0
20	Mannitol	l	65.94659918986335	129.60988	0.00830456192122142	0
21	Mannitol	l	65.89599862462978	60.294853	0.0	0
22	Mannitol	l	65.86454989467904	0.054135244	4.473050609021811e-06	0
23	Mannitol	l	65.79858553710108	3915.7612	0.025480452714361945	0
24	Mannitol	l	65.73844945573865	61.23247	0.0	0
25	Mannitol	l	65.70913798245655	63.63726	0.0	0
