	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	74.1288586827327	594.61365	0.021983604961548053	0
1	Mannitol	l	73.9383341063992	16531.662	0.11771243310656132	0
2	Mannitol	l	73.85406362071322	16531.662	0.11771243310656132	0
3	Mannitol	l	73.77712100334779	16531.662	0.11771243310656132	0
4	Mannitol	l	73.72948985926442	46289.496	0.28949441026898626	0
5	Mannitol	l	73.65254724189896	46289.496	0.28949441026898626	0
6	Mannitol	l	73.58293249285404	46289.496	0.28949441026898626	0
7	Mannitol	l	73.50598987548858	46289.496	0.28949441026898626	0
8	Mannitol	l	73.45835873140521	46289.496	0.28949441026898626	0
9	Mannitol	l	73.37408824571926	11764.34	0.0315628743784373	0
10	Mannitol	l	73.17623580106525	1902.0643	0.036622926042497284	0
11	Mannitol	l	72.37749815412869	4078.9814	0.03516935264599397	0
12	Mannitol	l	72.18697357779521	71189.266		0
13	Mannitol	l	72.10270309210924	71189.266		0
14	Mannitol	l	71.97812933066041	71189.266		0
15	Mannitol	l	71.89385884497446	71189.266		0
16	Mannitol	l	71.69967033448069	1299.4485	0.0313637129292772	0
17	Mannitol	l	66.15337561490551	0.050000012	0.299957746217558	0
18	Mannitol	l	66.07566999259066	4623.6313	0.024731480215962165	0
19	Mannitol	l	66.02129586834246	0.05	0.26982994999420384	0
20	Mannitol	l	65.9526854903389	144.31839	0.006832967071972007	0
21	Mannitol	l	65.86787011209574	0.05	0.19781682645441379	0
22	Mannitol	l	65.80337774943877	4266.3574	0.025018646359200147	0
23	Mannitol	l	65.75108745867675	22.677546	5.797058690859558e-07	0
24	Mannitol	l	65.67772098352285	232.09235	0.0013107312776696745	0
