	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.45831734251571	143.6708	0.02562307426481425	0
1	CO2	l	127.42638995910636	242.428	0.01427290873897391	0
2	CO2	l	127.38897708464614	1495.8845	0.01812348711598588	0
3	Lactate	l	71.32743203153638	88.82928	0.39224774295877296	0
4	Ethanol	l	60.4350768798038	208.05118	0.022389539037618533	0
5	Ethanol	l	60.18844882867725	217.8618	0.020619418117149735	0
6	Alanine	l	53.80407477916191	210.33554	0.034193713785043656	0
7	Alanine	l	53.63639163713967	287.5061	0.029437608193916276	0
8	Alanine	l	53.57999251549569	321.9471	0.04374016300295125	0
9	Alanine	l	53.52666773853423	93.00035	0.048295258481090286	0
10	Alanine	l	53.449625496958845	210.63434	0.03328796647062404	0
11	Alanine	l	53.406051261421	406.23358	0.032350127056474776	0
12	Alanine	l	53.35904623456412	176.44472	0.05667927995767741	0
13	Alanine	l	53.20491324047802	192.55849	0.0986971710530895	0
14	Acetate	l	26.10318253232282	425.518	0.02564847300638462	0
15	Acetate	l	25.75556626703309	425.15686	0.030236206503730045	0
16	Lactate	l	23.05011461576521	690.1003	0.022557814752133254	0
17	Lactate	l	22.805369417373555	688.54065	0.02723679877638574	0
18	Ethanol	l	19.139231845139705	1828.4559	0.019183334814442787	0
19	Alanine	l	18.907274855598814	1815.3174	0.02451046200317819	0
