	cpd	cv	ppm	amp	fwhm	fwhm2
0	Alanine	l	53.50951227363686	238.52768	0.02072649069529575	0
1	AlanineN15	l	53.47160385808692	63.74872	0.019935386801591903	0
2	AlanineN15	l	53.446215970211426	70.311676	0.01840045832975079	0
3	AlanineIgnore	l	53.41192740556599	59.534523	0.009660960227421356	0
4	Alanine	l	53.338737703122234	270.2597	0.022841846079074912	0
5	AlanineIgnore	l	53.28091777770911	268.90533	0.03272674971341871	0
6	AlanineN15	l	53.23135726309266	105.89381	0.0194946128182778	0
7	Alanine	l	53.15126122138574	248.30711	0.02143680455071717	0
8	Alanine	l	53.10617609223033	335.39868	0.024691619433895085	0
9	AlanineN15	l	53.060043632475924	120.117966	0.04593096974298305	0
10	Alanine	l	52.91777453057651	258.9468	0.02224572890060017	0
11	AlanineN15	l	52.873275233588316	81.690254	0.025355207400878044	0
