	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.23783285562584	619.2379	0.023038513411648864	0
1	Ethanol	l	60.26942277962502	768.1535	0.018013558795814788	0
2	Ethanol	l	60.22059103309513	226.86859	0.026484524689152522	0
3	Ethanol	l	60.02244274657505	772.8385	0.019299751791351127	0
4	Ethanol	l	59.97455069668868	214.3704	0.03187230758371129	0
5	Acetate	l	26.050113262836163	186.26836	0.024543087167472777	0
6	Acetate	l	25.704835364523603	227.75009	0.024086764990471465	0
7	Ethanol	l	19.615141790134572	934.81573	0.018087173699626646	0
8	Ethanol	l	19.367183737521884	880.7855	0.023583467654304968	0
9	Alanine	l	18.97106558664052	511.6397	0.02681017594994728	0
10	Alanine	l	18.739446989279656	454.8485	0.032322015072224985	0
