	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	74.14268300550296	612.46545	0.011849609982874654	0
1	Mannitol	l	73.99258794571975	444.99768	0.00789973998860205	0
2	Mannitol	l	73.9530892457768	13590.66	0.026764056072323683	0
3	Mannitol	l	73.91359054583384	13590.66	0.026764056072323683	0
4	Mannitol	l	73.86619210590231	12880.144	0.03102124313457466	0
5	Mannitol	l	73.81879366597076	2501.8108	0.04739843993152704	0
6	Mannitol	l	73.78719470601641	2501.8108	0.04739843993152704	0
7	Mannitol	l	73.74374613607915	62338.93	0.10324924307511196	0
8	Mannitol	l	73.66474873619325	62338.93	0.10324924307511196	0
9	Mannitol	l	73.59365107629594	62338.93	0.10324924307511196	0
10	Mannitol	l	73.52255341639864	44872.656	0.10869245513475789	0
11	Mannitol	l	73.47120510647281	44872.656	0.10869245513475789	0
12	Mannitol	l	73.42775653653555	44872.656	0.10869245513475789	0
13	Mannitol	l	73.3882578365926	44872.656	0.10869245513475789	0
14	Mannitol	l	73.19471420687216	3531.0227	0.03292144175631506	0
15	Mannitol	l	72.39289059803028	7084.646	0.03149198350917004	0
16	Mannitol	l	72.19934696830981	132751.88		0
17	Mannitol	l	72.11639969842963	132751.88		0
18	Mannitol	l	71.99000385861217	132751.88		0
19	Mannitol	l	71.90705658873199	132751.88		0
20	Mannitol	l	71.71746282900583	2691.3953	0.03174850227787829	0
21	Mannitol	l	66.06314476913067	8843.631	0.024968709019447033	0
22	Mannitol	l	66.0201057332645	30972.768	1.986866209335858e-06	0
23	Mannitol	l	65.98135142014266	30.260588	9.358899433209444e-08	0
24	Mannitol	l	65.94972142743998	26.386538	3.0533819312950072e-06	0
25	Mannitol	l	65.92939261390953	880.3841	0.0016717424369119271	0
26	Mannitol	l	65.89209204405984	54.290703	7.573030302410189e-06	0
27	Mannitol	l	65.87213261827151	0.05000035	0.07019010614232002	0
28	Mannitol	l	65.79115412969855	8112.248	0.025347681130057254	0
