	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	74.12153081441218	439.44397	0.018319670801304255	0
1	Mannitol	l	73.9383341063992	6296.8037	0.030965202633012723	0
2	Mannitol	l	73.85406362071322	7836.493	0.03520705131035129	0
3	Mannitol	l	73.72948985926442	48307.695		0
4	Mannitol	l	73.64888330773871	48307.695		0
5	Mannitol	l	73.57926855869377	48307.695		0
6	Mannitol	l	73.5316374146104	48307.695		0
7	Mannitol	l	73.50232594132834	48307.695		0
8	Mannitol	l	73.45469479724497	48307.695		0
9	Mannitol	l	73.37042431155899	48307.695		0
10	Mannitol	l	73.17989973522549	1289.3467	0.039700047361861834	0
11	Mannitol	l	72.37383421996844	3029.9326	0.04021674225921856	0
12	Mannitol	l	72.18330964363494	33570.12	0.1171306410218449	0
13	Mannitol	l	72.10270309210924	33570.12	0.1171306410218449	0
14	Mannitol	l	71.97446539650016	25637.246	0.12174753091804291	0
15	Mannitol	l	71.89385884497446	25637.246	0.12174753091804291	0
16	Mannitol	l	71.69967033448069	1192.8826	0.033359686979736125	0
17	Mannitol	l	66.14301834102324	0.050399866	5.54553764686716e-06	0
18	Mannitol	l	66.07027996926615	3842.4563	0.025071137300244573	0
19	Mannitol	l	66.00061721002882	0.05000019	1.0547414603934158e-06	0
20	Mannitol	l	65.94667905271908	96.2873	0.007611971133854922	0
21	Mannitol	l	65.93419467752202	0.05	0.006178542429069012	0
22	Mannitol	l	65.87554842441818	4.4045544	4.910182838102628e-08	0
23	Mannitol	l	65.79805565065942	3522.154	0.025422364368068884	0
24	Mannitol	l	65.73844945573865	59.48276	0.0	0
25	Mannitol	l	65.67425486509964	231.55615	0.0011670326938428843	0
