	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	73.92820148123167	557.79254	0.028741891119437923	0
1	Mannitol	l	73.8439432253598	519.582	0.033340548281159954	0
2	Mannitol	l	73.72173104760319	546.26483	0.02697911292133881	0
3	Mannitol	l	73.64404505262482	1125.4337	0.041483298173119465	0
4	Mannitol	l	73.57163790837657	446.65195	0.031917799109947964	0
5	Mannitol	l	73.44764587157005	731.6735	0.031328953115291824	0
6	Mannitol	l	73.36338467013562	897.4948	0.03129438643253479	0
7	Mannitol	l	72.37063207902469	270.561	0.030870427687460733	0
8	Mannitol	l	72.17737568071325	1507.8462	0.034209138874558676	0
9	Mannitol	l	72.09384193275673	1108.2505	0.035852434122176646	0
10	Mannitol	l	71.96891158972764	949.5222	0.03374908382923536	0
11	Mannitol	l	71.88481189931679	1028.8655	0.03662933910038646	0
12	Mannitol	l	66.06781098273373	3263.1206	0.02924326251931575	0
13	Mannitol	l	65.79547027286429	3021.0757	0.029926301793892662	0
