	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.23739737294359	647.5162	0.02300474499406846	0
1	Ethanol	l	60.2688311152605	773.73315	0.01859123234658	0
2	Ethanol	l	60.222098620489135	236.42308	0.023677825419014198	0
3	Ethanol	l	60.02227368313061	813.6852	0.018760675547355277	0
4	Ethanol	l	59.97329472344663	203.20087	0.033210863306464944	0
5	Acetate	l	26.049940092314415	194.94946	0.024639619101691324	0
6	Acetate	l	25.701326097971872	195.4021	0.02608839379590222	0
7	Ethanol	l	19.614608709025987	918.67566	0.018232324168167224	0
8	Ethanol	l	19.36733635406094	900.63837	0.023063121606668346	0
9	Alanine	l	18.970912680048286	538.65906	0.024768803428315778	0
10	Alanine	l	18.74030080417799	466.0074	0.029765882132949173	0
