	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.23764417549727	625.578	0.02213109226340748	0
1	Mannitol	l	66.06873228198955	221.71964	0.02997106199623545	0
2	Mannitol	l	65.7967202698118	195.30885	0.03408774307456497	0
3	Ethanol	l	60.26906184060405	729.37695	0.01841995917834538	0
4	Ethanol	l	60.22083660562649	244.15974	0.02291303594654437	0
5	Ethanol	l	60.02228573869985	756.22046	0.018954383404349073	0
6	Ethanol	l	59.973532893764656	216.0382	0.029031360047696353	0
7	Acetate	l	26.053358976331708	201.9822	0.022518775424032356	0
8	Acetate	l	25.704910239065015	168.33607	0.03080650613227931	0
9	Ethanol	l	19.615019326191373	905.2589	0.01856031069905839	0
10	Ethanol	l	19.367194099088238	856.85	0.022990663381449394	0
11	Alanine	l	18.971211343460254	506.46533	0.02700499684266333	0
12	Alanine	l	18.73975706818743	452.3646	0.031226508142054854	0
