	cpd	cv	ppm	amp	fwhm	fwhm2
0	Mannitol	l	65.97660517615549	58.728065	0.0	0
1	Alanine	l	53.6240984527135	96.53972	0.01841179259929504	0
2	AlanineN15	l	53.57300273228989	77.99883	0.021367891119780325	0
3	Alanine	l	53.45004240079166	160.6866	0.01915595891000521	0
4	AlanineIgnore	l	53.39252403444527	179.65012	0.020164099337222297	0
5	AlanineN15	l	53.33204659304613	81.041245	0.017173756641227556	0
6	Alanine	l	53.26470283247613	111.303635	0.022714574669294052	0
7	Alanine	l	53.220523122036326	223.58296	0.02283872654746233	0
8	AlanineN15	l	53.16480785575149	77.969925	0.02108199466078986	0
9	Alanine	l	53.026589722188845	102.09722	0.04085733048646034	0
