	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.23724988300431	600.33105	0.024811904331016876	0
1	Ethanol	l	60.26839301021235	798.7564	0.01856077630799291	0
2	Ethanol	l	60.22009852395422	226.9495	0.027043940953205947	0
3	Ethanol	l	60.02177287741057	826.3063	0.019499294307252057	0
4	Ethanol	l	59.97385249925864	246.0859	0.02905780738413455	0
5	Acetate	l	26.054378565968932	164.62967	0.0	0
6	Ethanol	l	19.614119224086124	973.71716	0.018704515408416	0
7	Ethanol	l	19.36660310101533	936.61035	0.022912442086322926	0
8	Alanine	l	18.970092372245347	552.37866	0.026428159478115276	0
9	Alanine	l	18.73875589014301	494.62457	0.03033580670674496	0
