	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.2561661913691	172.31102	0.02820842032656401	0
1	CO2	l	127.22334793137254	296.48868	0.018601329085612406	0
2	CO2	l	127.18790878604162	1589.3281	0.017211845338550802	0
3	Ethanol	l	60.275798064145874	127.26296	0.012042448249417248	0
4	Ethanol	l	60.23487463748546	1286.3119	0.02001208109442132	0
5	Ethanol	l	60.1881603575917	298.97507	0.01139760573573767	0
6	Ethanol	l	60.03847035727463	90.89207	0.033749246083544904	0
7	Ethanol	l	59.98783468545352	1315.663	0.01992744850292638	0
8	Ethanol	l	59.9415434969097	300.25427	0.011256986526888113	0
9	Acetate	l	25.97220977920165	337.58405	0.02488152632210472	0
10	Acetate	l	25.62548545580958	385.16882	0.02720903537999675	0
11	Lactate	l	22.848474999572034	430.45688	0.02254327626260988	0
12	Lactate	l	22.60327529877324	424.04745	0.025452851543491306	0
13	Ethanol	l	19.58135123421772	1612.4934	0.018580627208308442	0
14	Ethanol	l	19.334143376587917	1586.4801	0.021344153123209253	0
15	Alanine	l	18.937296828584152	910.7816	0.02372413015544339	0
16	Alanine	l	18.706378049941918	812.02496	0.026919435624961352	0
