	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.23724392188245	613.31647	0.023438219763022516	0
1	Ethanol	l	60.26866581110556	802.55255	0.018260970136196875	0
2	Ethanol	l	60.22137731189986	221.76309	0.024869045283509195	0
3	Ethanol	l	60.02157812916755	820.1141	0.01881094834757846	0
4	Ethanol	l	59.97368011216918	253.66055	0.026809861906571086	0
5	Acetate	l	26.049307438700737	184.00182	0.022713085016818013	0
6	Acetate	l	25.706304820744293	167.20032	0.0	0
7	Ethanol	l	19.614407576660568	963.2507	0.018677113116325472	0
8	Ethanol	l	19.367159067284376	930.5472	0.023461103320954635	0
9	Alanine	l	18.97039488481161	534.8597	0.025944023572208152	0
10	Alanine	l	18.73926158490235	474.74588	0.028101925972521258	0
