	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.23763511500378	331.24893	0.02241687832267303	0
1	Mannitol	l	73.9309651879203	237.47626	0.030304685625054617	0
2	Mannitol	l	73.84612132028721	228.56647	0.03571647086019425	0
3	Mannitol	l	73.72412503459577	212.05647	0.02545340609171376	0
4	Mannitol	l	73.64694670985722	484.93814	0.04322541910033806	0
5	Mannitol	l	73.5731807252524	200.50711	0.03648344398760628	0
6	Mannitol	l	73.44978407577571	303.198	0.03309304811511993	0
7	Mannitol	l	73.3667291108203	369.53824	0.03016092642482704	0
8	Mannitol	l	72.18080164574783	635.632	0.03388509610880419	0
9	Mannitol	l	72.09685620668083	443.94644	0.037813598425287864	0
10	Mannitol	l	71.97254202819585	401.4763	0.03452480720326889	0
11	Mannitol	l	71.88757931065948	442.86615	0.03920946778271173	0
12	Mannitol	l	66.06800694101139	1377.9159	0.029099161071457047	0
13	Mannitol	l	65.795505442103	1267.6307	0.03050803320900286	0
14	Ethanol	l	60.26886037808703	380.24997	0.02092073360299196	0
15	Ethanol	l	60.02194977335529	377.87335	0.022384996231636478	0
16	Acetate	l	26.067222674316668	217.14946	0.020374255808945918	0
17	Acetate	l	25.71979632498619	232.6574	0.024647061683651827	0
18	Ethanol	l	19.61543197401761	483.15533	0.01826857878936039	0
19	Ethanol	l	19.36792411362606	443.61572	0.022726796152198858	0
20	Alanine	l	18.973662896111193	336.09778	0.023514641719657448	0
21	Alanine	l	18.74248425664888	321.52277	0.02837226735391596	0
