	cpd	cv	ppm	amp	fwhm	fwhm2
0	Bicarbonate	l	162.85997556436797	81.94714	0.020167228259055037	0
1	CO2	l	127.37605159364877	220.04091	0.01820622423315399	0
2	Glucose	l	98.9037363350142	445.03018	0.03933849201820294	0
3	Glucose	l	98.8665401593176	184.51677	0.01311883692886795	0
4	Glucose	l	98.82807062892633	85.48348	0.004302810640410826	0
5	Glucose	l	98.79885639679225	68.97413	0.011032228040591008	0
6	Glucose	l	98.63290414962549	166.83798	0.010558441626045578	0
7	Glucose	l	98.59496819714653	465.9089	0.04361805584900935	0
8	Glucose	l	95.07842046016066	361.70285	0.036088310646505306	0
9	Glucose	l	94.77559516333014	364.59476	0.03613498145995209	0
10	Glucose	l	78.98765565343751	368.65457	0.028986150856979975	0
11	Glucose	l	78.93550772756092	178.25714	0.03185675855780801	0
12	Glucose	l	78.70237271583235	841.54553	0.05430148247549482	0
13	Glucose	l	78.43111285350923	678.6171	0.03367531296044035	0
14	Glucose	l	78.3885299954078	109.672966	0.01732201860039595	0
15	Glucose	l	77.33689226883916	376.09607	0.03411685049999846	0
16	Glucose	l	77.08304834349264	254.07156	0.0241197573819818	0
17	Glucose	l	77.0349549770271	369.21698	0.03904811893843885	0
18	Glucose	l	76.77464705671369	278.6009	0.035015385435116286	0
19	Glucose	l	75.9324340533673	124.410126	0.04377095495348726	0
20	Glucose	l	75.68102636230631	317.09784	0.04257869812184367	0
21	Glucose	l	75.42929452970253	219.68376	0.0380412470372562	0
22	Glucose	l	74.64162867736195	223.71828	0.0349303334566855	0
23	Glucose	l	74.51486235710118	193.02019	0.026810464696609415	0
24	Glucose	l	74.3968212800618	128.8339	0.034208035770376455	0
25	Glucose	l	74.34636750962835	199.06293	0.040250596016193185	0
26	Glucose	l	74.24035850401987	359.60162	0.03967356045276915	0
27	Glucose	l	74.09177295304931	174.3039	0.0353205294259169	0
28	Glucose	l	73.96403636389513	277.78635	0.030061523894858055	0
29	Glucose	l	72.75499061529464	403.9199	0.04853806447988518	0
30	Glucose	l	72.48670690150419	639.4295	0.058283801356793674	0
31	Glucose	l	72.45171333426387	0.050000012	0.498558982374135	0
32	Glucose	l	72.36262964142841	58.118225	0.015045439647650483	0
33	Glucose	l	72.26754997761816	100.85706	0.021844568845210688	0
34	Glucose	l	72.21971216370983	298.92377	0.04397026176818031	0
35	Glucose	l	63.77825135572189	454.04373	0.04188334769571611	0
36	Glucose	l	63.63857444174374	370.04102	0.03750337514540547	0
37	Glucose	l	63.49417949615642	488.7199	0.04547144754812393	0
38	Glucose	l	63.80977319232659	128.07928	0.016617610718952847	0
39	Glucose	l	63.351504368463196	361.2321	0.04408121632158668	0
40	Alanine	l	53.60658292986449	157.44598	0.01919891879506963	0
41	Alanine	l	53.54421598490816	81.34548	0.03522719075598957	0
42	Alanine	l	53.417715145437114	74.812	0.0	0
43	Alanine	l	53.374480334879195	156.10608	0.042657341180444064	0
44	Acetate	l	26.040609430839453	449.77032	0.01774571503759148	0
45	Acetate	l	25.875989596579274	150.97455	0.01603100827892945	0
46	Acetate	l	25.693676435403063	449.61633	0.01827163946003907	0
47	Alanine	l	19.123187655899272	400.9094	0.01800032739598123	0
48	Alanine	l	19.015090882856498	77.12231	0.020183586608169435	0
49	Alanine	l	18.892351942381396	410.3692	0.019585551837138837	0
50	Alanine	l	18.77376227244565	77.303535	0.030638549540242366	0
