	cpd	cv	ppm	amp	fwhm	fwhm2
0	CO2	l	127.33826740237708	263.9046	0.02033788874490483	0
1	Glucose	l	98.86480567801158	391.2465	0.036772861793878064	0
2	Glucose	l	98.82969676708427	127.46654	0.013393690215195875	0
3	Glucose	l	98.59485547458252	180.34236	0.015174286401418158	0
4	Glucose	l	98.56060215774352	400.61942	0.029812594442148566	0
5	Glucose	l	98.52835561205595	150.87207	0.01648570658812787	0
6	Glucose	l	95.04044241142947	281.87787	0.035094930663717605	0
7	Glucose	l	94.73699707538299	280.9602	0.03754338199377116	0
8	Glucose	l	78.95019413928432	327.8589	0.02776773282545264	0
9	Glucose	l	78.8990345578643	118.03642	0.026013077666249274	0
10	Glucose	l	78.6664988636156	722.36646	0.04900251816280843	0
11	Glucose	l	78.39419051286256	581.6969	0.029992051548418885	0
12	Glucose	l	78.3555981205842	99.86457	0.014527900115098191	0
13	Glucose	l	77.30056305035683	321.6065	0.03306100451771954	0
14	Glucose	l	77.04471635214298	236.72136	0.027422428901928697	0
15	Glucose	l	76.9972047555299	314.96634	0.03389081983337405	0
16	Glucose	l	76.73879391474458	226.77287	0.03367338246317786	0
17	Glucose	l	75.89712687739623	104.00571	0.032856525827895666	0
18	Glucose	l	75.64497961336892	284.16608	0.03963613456809867	0
19	Glucose	l	75.39315188225967	204.64558	0.03918720443465418	0
20	Glucose	l	74.60652815419846	201.4814	0.03674088194577507	0
21	Glucose	l	74.47838689235627	142.43303	0.029289067642309874	0
22	Glucose	l	74.34609777999955	97.2126	0.05355976753477876	0
23	Glucose	l	74.30158778967922	139.27151	0.026999649893156175	0
24	Glucose	l	74.20368315144842	309.04822	0.03385611896905516	0
25	Glucose	l	74.05240715370618	124.896484	0.03138111140700062	0
26	Glucose	l	73.92688700460297	238.76062	0.0288714432910524	0
27	Glucose	l	72.71747271924545	345.95694	0.046207429701183855	0
28	Glucose	l	72.45064579138233	546.4134	0.05457739846235654	0
29	Glucose	l	72.19967359784974	0.05000065	0.015200592488895381	0
30	Glucose	l	72.18123908967709	259.28116	0.053047071876164864	0
31	Glucose	l	63.74346267789781	397.24423	0.04731132011880845	0
32	Glucose	l	63.598512436795346	296.95013	0.034323680871665374	0
33	Glucose	l	63.45731818003989	403.945	0.0442870045087318	0
34	Glucose	l	63.312928446398615	274.58725	0.041279614002149856	0
35	Alanine	l	53.73526691427048	81.1326	0.015186371714918323	0
36	Alanine	l	53.569724218334954	216.43655	0.01879864601448844	0
37	Alanine	l	53.50731854067351	122.41649	0.028610589786183027	0
38	Alanine	l	53.38405773839011	73.23045	0.02466934621463679	0
39	Alanine	l	53.33578987027218	250.68149	0.018334590371097192	0
40	Alanine	l	53.28010151229583	68.38306	0.03070716094737236	0
41	Acetate	l	26.021416865007012	68.85687	0.0	0
42	Acetate	l	25.979029067452245	516.4189	0.018800927043798765	0
43	Acetate	l	25.81405738130738	155.23465	0.017253823129379953	0
44	Acetate	l	25.631034180186248	521.9558	0.01905754615177102	0
45	Alanine	l	19.08608764006783	511.37277	0.018286939001086466	0
46	Alanine	l	18.97595158536396	119.18775	0.02047398559838598	0
47	Alanine	l	18.854230963898914	513.2953	0.019662728252825445	0
48	Alanine	l	18.741927346206836	85.69544	0.03764068858347969	0
